# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Oct  1 07:10:39 2025
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
10515564,CANDIDATE,5.048745100,1.0050000e-04,-1.0050000e-04,0.1330,0.3330,-0.1320,4.00700,0.45400,-0.45400,6.7600e+01,1.040e+01,-1.040e+01,0.67,1.500e-01,-5.000e-02,922.0,,,170.39,117.08,-41.29,7.70,5450.00,164.00,-164.00,4.573,0.028,-0.161,0.8300,0.1860,-0.0620
10321927,FALSE POSITIVE,321.020940000,2.1000000e-02,-2.1000000e-02,0.2950,0.1590,-0.2950,7.51000,2.30000,-2.30000,5.9290e+02,8.150e+01,-8.150e+01,1.96,3.300e-01,-2.500e-01,232.0,,,0.69,0.39,-0.23,8.50,5334.00,185.00,-185.00,4.492,0.112,-0.150,0.8100,0.1380,-0.1010
10321972,CANDIDATE,122.115550000,1.8980000e-02,-1.8980000e-02,0.2300,0.2140,-0.2300,16.07000,1.30000,-1.30000,1.1040e+03,1.060e+02,-1.060e+02,2.96,9.000e-01,-5.600e-01,351.0,,,3.60,3.44,-1.54,12.20,5592.00,195.00,-195.00,4.418,0.156,-0.214,0.8940,0.2730,-0.1680
10322797,FALSE POSITIVE,1.213742728,8.8220000e-06,-8.8220000e-06,0.6270,0.0560,-0.4700,3.59600,0.19800,-0.19800,3.1700e+01,1.900e+00,-1.900e+00,1.18,2.500e-01,-3.800e-01,2599.0,,,10804.60,6649.07,-6360.33,20.30,6532.00,156.00,-195.00,3.961,0.266,-0.114,1.9870,0.4220,-0.6330
10331279,CANDIDATE,225.488050000,1.8660000e-02,-1.8660000e-02,0.8170,0.0240,-0.5680,19.46000,2.30000,-2.30000,3.7990e+02,4.210e+01,-4.210e+01,1.70,4.300e-01,-1.400e-01,267.0,,,1.20,0.90,-0.30,11.60,5663.00,169.00,-152.00,4.579,0.040,-0.160,0.7820,0.1940,-0.0650
10338529,FALSE POSITIVE,366.748660000,1.9030000e-02,-1.9030000e-02,0.6630,0.2840,-0.4390,12.44600,0.87400,-0.87400,4.1910e+02,5.490e+01,-5.490e+01,2.35,7.500e-01,-3.800e-01,281.0,,,1.48,1.44,-0.57,9.10,6136.00,190.00,-212.00,4.368,0.108,-0.201,1.0870,0.3470,-0.1740
10340212,FALSE POSITIVE,0.933748940,1.4500000e-05,-1.4500000e-05,0.4570,0.0280,-0.4570,4.63700,0.67000,-0.67000,2.2620e+02,4.060e+01,-4.060e+01,0.18,0.000e+00,0.000e+00,433.0,,,8.36,0.00,0.00,9.30,2661.00,0.00,0.00,5.283,0.000,0.000,0.1160,0.0000,0.0000
10383729,FALSE POSITIVE,0.734548624,5.6820000e-06,-5.6820000e-06,0.7470,0.0130,-0.5480,2.20700,0.16600,-0.16600,5.8600e+01,3.000e+00,-3.000e+00,0.84,2.600e-01,-9.000e-02,2082.0,,,4454.22,4156.44,-1315.92,25.10,6046.00,169.00,-190.00,4.478,0.054,-0.216,1.0070,0.3180,-0.1060
5709226,FALSE POSITIVE,317.994840000,1.1310000e-02,-1.1310000e-02,0.4050,0.0420,-0.4050,7.28000,1.10000,-1.10000,7.1900e+02,1.180e+02,-1.180e+02,2.22,5.800e-01,-2.000e-01,241.0,,,0.79,0.64,-0.20,8.40,5665.00,169.00,-169.00,4.568,0.031,-0.178,0.8200,0.2160,-0.0720
5775090,FALSE POSITIVE,432.967320000,2.8190000e-02,-2.8190000e-02,0.1890,0.2870,-0.1890,10.85000,1.30000,-1.30000,8.6600e+02,1.100e+02,-1.100e+02,1.64,1.700e-01,-1.300e-01,151.0,,,0.12,0.05,-0.03,10.00,4403.00,131.00,-144.00,4.700,0.036,-0.049,0.5760,0.0610,-0.0450
5791705,FALSE POSITIVE,614.390540000,1.6910000e-02,-1.6910000e-02,0.1100,0.3560,-0.1100,9.31200,0.85600,-0.85600,2.8910e+02,3.430e+01,-3.430e+01,2.43,4.500e-01,-4.400e-01,269.0,,,1.24,0.58,-0.45,10.20,6228.00,74.00,-80.00,4.193,0.149,-0.122,1.4270,0.2620,-0.2620
5802205,CANDIDATE,578.887610000,2.1970000e-02,-2.1970000e-02,0.2400,0.2120,-0.2400,18.52100,0.95900,-0.95900,7.6800e+01,5.800e+00,-5.800e+00,1.69,4.500e-01,-6.700e-01,315.0,,,2.32,1.88,-1.60,15.10,6180.00,195.00,-238.00,3.946,0.405,-0.135,1.9170,0.5070,-0.7600
5812648,FALSE POSITIVE,238.561202000,7.7500000e-03,-7.7500000e-03,0.7320,0.2010,-0.4930,11.90000,1.30000,-1.30000,2.6020e+02,1.990e+01,-1.990e+01,5.75,9.600e-01,-2.410e+00,568.0,,,24.55,12.70,-17.32,16.40,6565.00,178.00,-218.00,3.573,0.345,-0.115,3.3080,0.5550,-1.3870
5858919,CANDIDATE,218.771117000,2.8180000e-03,-2.8180000e-03,0.9500,0.0080,-0.6560,3.20100,0.34400,-0.34400,1.4010e+02,2.100e+01,-2.100e+01,250.20,8.200e+00,-2.625e+01,1997.0,,,3757.91,711.61,-1065.95,8.40,3297.00,91.00,-91.00,0.236,0.027,-0.033,151.1840,4.9560,-15.8590
5872139,FALSE POSITIVE,375.177370000,1.6610000e-02,-1.6610000e-02,0.4050,0.0550,-0.4050,20.52000,1.20000,-1.20000,1.2300e+03,1.050e+02,-1.050e+02,3.64,1.150e+00,-3.800e-01,264.0,,,1.15,1.11,-0.38,13.70,6089.00,193.00,-257.00,4.468,0.052,-0.208,1.0240,0.3240,-0.1080
10519701,FALSE POSITIVE,334.874020000,2.4120000e-02,-2.4120000e-02,1.1650,6.8910,-0.3310,35.42000,4.10000,-4.10000,3.8780e+02,2.800e+01,-2.800e+01,47.48,8.780e+00,-1.630e+01,408.0,,,6.52,3.78,-4.00,19.10,6122.00,183.00,-165.00,3.811,0.293,-0.098,2.3480,0.4340,-0.8060
10664150,FALSE POSITIVE,370.240200000,2.0500000e-02,-2.0500000e-02,1.2390,7.0560,-0.3410,31.46000,2.20000,-2.20000,1.2726e+03,7.670e+01,-7.670e+01,29.24,9.230e+00,-3.090e+00,270.0,,,1.26,1.17,-0.39,20.50,6296.00,169.00,-226.00,4.481,0.052,-0.208,0.9660,0.3050,-0.1020
10735575,FALSE POSITIVE,1.674981200,1.7980000e-05,-1.7980000e-05,0.3820,0.0770,-0.3820,2.70700,0.41100,-0.41100,9.4000e+01,1.310e+01,-1.310e+01,79.51,1.046e+01,-1.941e+01,8986.0,,,1540745.80,561012.86,-715515.02,8.90,3940.00,63.00,-63.00,0.760,0.137,-0.112,84.4610,11.1050,-20.6230
10753394,FALSE POSITIVE,288.678554000,5.9320000e-03,-5.9320000e-03,0.7170,0.2500,-0.4970,9.19700,0.67500,-0.67500,2.4250e+02,2.500e+01,-2.500e+01,0.96,7.000e-02,-9.000e-02,172.0,,,0.21,0.06,-0.06,10.80,4326.00,131.00,-131.00,4.667,0.054,-0.027,0.5750,0.0450,-0.0560
10875937,FALSE POSITIVE,307.947357180,2.7780000e-02,-2.7780000e-02,0.9660,6.7930,-0.2930,15.00000,4.40000,-4.40000,1.1296e+04,9.630e+02,-9.630e+02,76.66,4.757e+01,-2.560e+01,492.0,,,13.83,27.06,-8.26,16.50,4878.00,147.00,-117.00,3.080,0.413,-0.413,4.4610,2.7680,-1.4900
10907307,CANDIDATE,277.251180000,1.2690000e-02,-1.2690000e-02,0.9320,0.0290,-0.6420,8.74200,0.49000,-0.49000,1.5174e+03,9.790e+01,-9.790e+01,5.02,1.360e+00,-9.100e-01,304.0,,,2.02,1.61,-0.81,15.30,6046.00,164.00,-164.00,4.357,0.136,-0.187,1.0480,0.2850,-0.1900
11087662,FALSE POSITIVE,264.636540000,1.6710000e-02,-1.6710000e-02,1.2470,6.8420,-0.1880,42.77000,3.30000,-3.30000,4.3180e+02,2.110e+01,-2.110e+01,42.55,7.170e+00,-6.430e+00,376.0,,,4.75,2.02,-1.50,28.20,6564.00,72.00,-85.00,4.198,0.126,-0.115,1.4610,0.2460,-0.2210
10389280,FALSE POSITIVE,375.408923000,9.4580000e-03,-9.4580000e-03,0.5290,0.0230,-0.4410,11.43800,0.40100,-0.40100,8.7300e+01,6.400e+00,-6.400e+00,4.48,4.100e-01,-2.470e+00,858.0,,,128.15,39.46,-107.31,15.30,11357.00,265.00,-575.00,3.667,0.495,-0.055,4.5280,0.4170,-2.5020
10397315,FALSE POSITIVE,2.178127690,1.6860000e-05,-1.6860000e-05,0.5330,0.0630,-0.4380,1.64500,0.20900,-0.20900,6.1700e+01,7.300e+00,-7.300e+00,0.78,2.400e-01,-8.000e-02,1421.0,,,963.16,884.00,-287.41,10.40,6014.00,162.00,-198.00,4.494,0.054,-0.216,0.9580,0.3000,-0.1000
10403228,CANDIDATE,67.176626864,,,1.2360,,,3.11470,,,1.6899e+03,,,9.66,1.180e+00,-1.050e+00,179.0,,,0.24,0.08,-0.06,5.90,3391.00,44.00,-40.00,4.936,0.048,-0.032,0.3110,0.0380,-0.0340
10405224,FALSE POSITIVE,0.933780680,1.5600000e-05,-1.5600000e-05,0.2510,0.2240,-0.2510,3.70600,0.44900,-0.44900,7.2700e+01,9.900e+00,-9.900e+00,0.63,6.000e-02,-5.000e-02,1427.0,,,985.20,352.16,-227.06,9.20,4938.00,148.00,-148.00,4.601,0.022,-0.067,0.7530,0.0740,-0.0510
10405482,FALSE POSITIVE,0.933738950,2.6590000e-05,-2.6590000e-05,0.2590,0.2260,-0.2590,4.15600,0.51500,-0.51500,3.9600e+01,4.700e+00,-4.700e+00,0.64,2.100e-01,-7.000e-02,1993.0,,,3723.37,3729.13,-1153.35,10.50,6223.00,188.00,-206.00,4.459,0.056,-0.224,1.0060,0.3350,-0.1120
10405546,FALSE POSITIVE,0.933737180,1.2020000e-05,-1.2020000e-05,0.2900,0.1670,-0.2900,2.58200,0.32100,-0.32100,1.8900e+01,2.900e+00,-2.900e+00,0.48,1.400e-01,-6.000e-02,2097.0,,,4570.22,3788.06,-1414.86,8.40,6367.00,141.00,-188.00,4.419,0.062,-0.188,1.0870,0.3200,-0.1280
10407191,CANDIDATE,0.934206960,,,,,,3.50000,,,,,,,,,,,,,,,,,,,,,,,,
5955197,CANDIDATE,359.338310000,1.1730000e-02,-1.1730000e-02,0.1760,0.2790,-0.1760,18.56600,0.90800,-0.90800,9.7790e+02,7.170e+01,-7.170e+01,2.33,3.100e-01,-2.900e-01,216.0,,,0.52,0.26,-0.17,15.80,5316.00,204.00,-186.00,4.539,0.085,-0.076,0.7530,0.1020,-0.0920
5955427,FALSE POSITIVE,213.201978000,6.6320000e-03,-6.6320000e-03,0.2140,0.2410,-0.2140,15.39600,0.83900,-0.83900,6.9690e+02,6.210e+01,-6.210e+01,1.91,8.000e-02,-1.600e-01,221.0,,,0.56,0.13,-0.14,12.90,4594.00,138.00,-138.00,4.557,0.060,-0.020,0.7520,0.0310,-0.0620
5956977,FALSE POSITIVE,77.773042000,1.0910000e-03,-1.0910000e-03,0.5580,0.4120,-0.3490,2.28500,0.39100,-0.39100,4.3260e+02,7.240e+01,-7.240e+01,15.03,3.130e+00,-5.200e-01,955.0,,,196.50,109.88,-19.91,7.70,4763.00,79.00,-43.00,2.685,0.030,-0.030,7.0680,1.4720,-0.2450
6043574,FALSE POSITIVE,381.782641000,7.2630000e-03,-7.2630000e-03,1.2040,7.0050,-0.0480,4.52000,1.10000,-1.10000,3.6760e+02,6.010e+01,-6.010e+01,55.75,1.056e+01,-2.113e+01,384.0,,,5.12,3.03,-3.35,8.60,6056.00,183.00,-165.00,3.816,0.300,-0.100,2.2900,0.4340,-0.8680
6049470,FALSE POSITIVE,354.789700000,1.3400000e-01,-1.3400000e-01,0.4490,0.0200,-0.4490,12.62000,7.70000,-7.70000,8.1000e+01,1.050e+01,-1.050e+01,0.47,4.000e-02,-7.000e-02,134.0,,,0.08,0.02,-0.03,9.20,3778.00,76.00,-83.00,4.742,0.071,-0.038,0.5150,0.0480,-0.0710
6105359,FALSE POSITIVE,235.544698000,8.2290000e-03,-8.2290000e-03,0.0050,0.4530,-0.0050,8.93000,0.82500,-0.82500,2.9930e+02,3.590e+01,-3.590e+01,2.13,5.500e-01,-5.500e-01,316.0,,,2.36,1.84,-1.21,9.20,5533.00,166.00,-166.00,4.244,0.220,-0.160,1.2550,0.3250,-0.3250
6114140,CANDIDATE,0.933745798,2.3480000e-06,-2.3480000e-06,0.9610,0.0020,-0.0030,6.44700,0.16200,-0.16200,6.1380e+02,1.190e+01,-1.190e+01,3.45,1.070e+00,-4.200e-01,2097.0,,,4570.22,4143.30,-1500.36,75.30,6367.00,172.00,-211.00,4.419,0.065,-0.195,1.0870,0.3360,-0.1340
11099109,FALSE POSITIVE,115.284150000,3.7390000e-02,-3.7390000e-02,0.3900,0.0440,-0.3900,11.39000,7.60000,-7.60000,4.1510e+02,4.130e+01,-4.130e+01,2.05,0.000e+00,0.000e+00,374.0,,,4.63,0.00,0.00,9.50,5780.00,,,4.438,,,1.0000,,
11124353,FALSE POSITIVE,423.730740000,5.7310000e-02,-5.7310000e-02,0.3700,0.1140,-0.3640,19.40000,2.00000,-2.00000,8.3490e+02,9.270e+01,-9.270e+01,2.48,8.100e-01,-2.900e-01,225.0,,,0.60,0.72,-0.25,12.10,5743.00,330.00,-403.00,4.553,0.050,-0.200,0.8530,0.2780,-0.0990
11338091,CANDIDATE,293.386410000,1.8110000e-02,-1.8110000e-02,0.5370,0.4150,-0.3240,15.23000,3.30000,-3.30000,9.4900e+01,6.900e+00,-6.900e+00,1.35,3.900e-01,-3.100e-01,347.0,,,3.43,2.91,-1.69,13.40,6392.00,181.00,-227.00,4.213,0.185,-0.185,1.3400,0.3820,-0.3130
11400356,FALSE POSITIVE,677.562820000,3.2860000e-02,-3.2860000e-02,0.5370,0.4380,-0.3230,10.53000,2.40000,-2.40000,6.3100e+02,1.190e+02,-1.190e+02,2.24,5.100e-01,-2.700e-01,190.0,,,0.31,0.22,-0.10,8.50,5511.00,166.00,-166.00,4.477,0.096,-0.144,0.8720,0.1960,-0.1050
11446424,CANDIDATE,66.716453000,1.9380000e-03,-1.9380000e-03,0.5480,0.0060,-0.4880,3.85500,0.91200,-0.91200,6.2600e+02,1.250e+02,-1.250e+02,2.20,4.800e-01,-2.300e-01,402.0,,,6.18,4.14,-1.83,8.10,5447.00,164.00,-164.00,4.506,0.074,-0.137,0.8590,0.1870,-0.0930
11449696,FALSE POSITIVE,371.212050000,2.2120000e-02,-2.2120000e-02,0.3570,0.1160,-0.3570,19.95000,1.60000,-1.60000,7.1990e+02,6.810e+01,-6.810e+01,2.55,8.100e-01,-2.800e-01,259.0,,,1.07,1.01,-0.35,12.90,6106.00,191.00,-233.00,4.497,0.054,-0.216,0.9400,0.2950,-0.1050
11456839,FALSE POSITIVE,190.783023000,5.0170000e-03,-5.0170000e-03,0.0880,0.3840,-0.0880,4.06900,0.42000,-0.42000,1.3850e+03,1.770e+02,-1.770e+02,71.66,2.880e+00,-2.596e+01,989.0,,,226.51,38.74,-154.58,9.50,5013.00,100.00,-301.00,2.394,0.039,-0.024,19.8130,0.7970,-7.1760
10452252,CANDIDATE,34.573718512,,,0.2200,,,2.17420,,,3.9900e+02,,,0.42,1.700e-01,-1.200e-01,199.0,,,0.37,0.47,-0.19,5.70,3374.00,112.00,-82.00,5.066,0.103,-0.126,0.2180,0.0900,-0.0600
10462462,FALSE POSITIVE,0.855815630,,,,,,10.27000,,,,,,,,,,,,,,,,,,,,,,,,
10470882,FALSE POSITIVE,0.933749100,1.4670000e-05,-1.4670000e-05,0.0840,0.3980,-0.0840,3.84200,0.28800,-0.28800,9.8100e+01,9.400e+00,-9.400e+00,0.79,2.000e-01,-6.000e-02,1662.0,,,1809.26,1416.75,-482.60,12.60,5628.00,186.00,-186.00,4.575,0.040,-0.160,0.8080,0.2030,-0.0680
10470993,FALSE POSITIVE,0.933744170,1.1100000e-05,-1.1100000e-05,0.2770,0.1890,-0.2770,3.38500,0.39400,-0.39400,3.1300e+01,4.000e+00,-4.000e+00,0.64,2.200e-01,-7.000e-02,2126.0,,,4835.58,4769.19,-1525.73,9.90,6363.00,153.00,-211.00,4.399,0.070,-0.210,1.1310,0.3890,-0.1300
10471005,FALSE POSITIVE,0.933746350,1.4360000e-05,-1.4360000e-05,0.0960,0.3940,-0.0960,3.07400,0.69200,-0.69200,3.4300e+01,7.200e+00,-7.200e+00,0.63,1.800e-01,-1.100e-01,1895.0,,,3029.67,2555.63,-1191.78,7.30,5593.00,166.00,-166.00,4.349,0.144,-0.192,1.0940,0.3070,-0.1890
10471055,FALSE POSITIVE,0.933746500,1.4770000e-05,-1.4770000e-05,0.1670,0.2820,-0.1670,3.62900,0.32400,-0.32400,4.9900e+01,5.200e+00,-5.200e+00,0.63,1.900e-01,-6.000e-02,1863.0,,,2852.33,2737.51,-889.17,11.60,6102.00,214.00,-235.00,4.528,0.050,-0.200,0.8870,0.2720,-0.0910
10471204,FALSE POSITIVE,0.933716310,1.6560000e-05,-1.6560000e-05,0.4010,0.0890,-0.4010,4.34400,0.42100,-0.42100,6.1300e+01,7.500e+00,-7.500e+00,0.70,1.900e-01,-6.000e-02,1743.0,,,2180.39,1781.13,-573.21,10.30,5734.00,156.00,-173.00,4.538,0.034,-0.184,0.8830,0.2450,-0.0770
6119605,FALSE POSITIVE,260.022650000,4.0210000e-03,-4.0210000e-03,0.8420,0.0780,-0.5750,12.00900,0.43600,-0.43600,2.0607e+03,9.050e+01,-9.050e+01,3.13,2.900e-01,-1.600e-01,217.0,,,0.53,0.18,-0.11,25.70,5250.00,157.00,-141.00,4.684,0.032,-0.056,0.6080,0.0570,-0.0310
6230649,FALSE POSITIVE,443.660000000,1.1370000e-01,-1.1370000e-01,1.1940,6.7310,-0.1660,7.99000,3.40000,-3.40000,3.6070e+02,8.930e+01,-8.930e+01,33.20,6.720e+00,-7.390e+00,331.0,,,2.85,1.73,-1.35,6.30,6743.00,183.00,-224.00,4.144,0.198,-0.132,1.4330,0.2900,-0.3190
6286633,FALSE POSITIVE,366.289990000,1.1100000e-02,-1.1100000e-02,0.6540,0.2820,-0.4450,10.86900,0.60300,-0.60300,2.5680e+03,2.460e+02,-2.460e+02,68.39,2.740e+00,-2.606e+01,666.0,,,46.47,5.81,-30.42,11.90,5083.00,50.00,-130.00,2.708,0.033,-0.027,12.8680,0.5160,-4.9030
6451125,FALSE POSITIVE,72.654984200,5.1200000e-04,-5.1200000e-04,1.1410,7.1330,-0.1200,5.50300,0.27400,-0.27400,3.8930e+02,2.030e+01,-2.030e+01,34.52,6.430e+00,-1.103e+01,699.0,,,56.33,31.17,-33.23,22.10,6793.00,170.00,-204.00,3.926,0.292,-0.097,1.9600,0.3650,-0.6260
6507334,CANDIDATE,54.753883835,,,0.0090,,,2.08650,,,4.4230e+02,,,2.21,7.600e-01,-2.600e-01,521.0,,,17.47,17.66,-5.49,0.90,6242.00,168.00,-205.00,4.442,0.058,-0.232,1.0470,0.3610,-0.1200
6516529,FALSE POSITIVE,379.428180000,4.2970000e-02,-4.2970000e-02,0.0060,0.4240,-0.0060,11.24000,1.30000,-1.30000,4.0390e+02,4.380e+01,-4.380e+01,1.89,5.900e-01,-1.900e-01,252.0,,,0.95,0.86,-0.27,11.10,5947.00,160.00,-178.00,4.487,0.054,-0.216,0.9450,0.2940,-0.0980
6521526,FALSE POSITIVE,103.039788000,3.3800000e-03,-3.3800000e-03,0.0390,0.4480,-0.0390,14.19700,0.68200,-0.68200,1.3700e+03,1.010e+02,-1.010e+02,2.05,1.000e-01,-2.500e-01,210.0,,,0.46,0.12,-0.15,15.90,3749.00,117.00,-143.00,4.674,0.072,-0.022,0.5810,0.0300,-0.0700
11501492,FALSE POSITIVE,371.904640000,2.4260000e-02,-2.4260000e-02,0.9220,0.0070,-0.6460,25.36000,1.30000,-1.30000,5.1910e+02,4.070e+01,-4.070e+01,2.88,9.400e-01,-3.100e-01,271.0,,,1.28,1.27,-0.41,14.40,6164.00,193.00,-236.00,4.446,0.056,-0.210,1.0450,0.3410,-0.1140
11558217,FALSE POSITIVE,362.858010000,3.4970000e-02,-3.4970000e-02,0.6260,0.3440,-0.4090,17.03000,2.80000,-2.80000,1.5160e+02,1.940e+01,-1.940e+01,1.90,5.500e-01,-4.500e-01,353.0,,,3.66,3.03,-1.82,10.10,6740.00,163.00,-245.00,4.165,0.204,-0.167,1.4710,0.4250,-0.3480
11649292,FALSE POSITIVE,384.558321000,5.4430000e-03,-5.4430000e-03,0.9470,0.0120,-0.6620,4.76000,0.33700,-0.33700,1.3300e+03,1.500e+02,-1.500e+02,14.33,6.460e+00,-5.280e+00,382.0,,,5.03,6.70,-3.20,10.10,5078.00,132.00,-112.00,3.479,0.352,-0.288,3.0000,1.3520,-1.1060
11760931,FALSE POSITIVE,397.727330000,2.7760000e-02,-2.7760000e-02,0.0130,0.4380,-0.0130,11.68300,0.95500,-0.95500,2.3280e+02,3.030e+01,-3.030e+01,1.48,4.600e-01,-1.500e-01,253.0,,,0.97,0.89,-0.29,9.00,6032.00,180.00,-198.00,4.485,0.050,-0.213,0.9730,0.3000,-0.1000
11854061,FALSE POSITIVE,504.884190000,2.1020000e-02,-2.1020000e-02,1.2600,6.9120,-0.1280,20.18000,1.70000,-1.70000,5.0580e+03,3.960e+02,-3.960e+02,25.19,2.000e+00,-2.230e+00,157.0,,,0.14,0.05,-0.03,15.90,4559.00,143.00,-143.00,4.612,0.056,-0.024,0.6550,0.0520,-0.0580
11868122,FALSE POSITIVE,384.922750000,3.9770000e-02,-3.9770000e-02,0.2880,0.1310,-0.2880,9.98000,2.60000,-2.60000,1.8480e+02,3.030e+01,-3.030e+01,1.64,4.900e-01,-5.000e-01,298.0,,,1.87,1.74,-1.07,7.20,6070.00,199.00,-199.00,4.186,0.351,-0.189,1.1910,0.3590,-0.3590
11872364,CANDIDATE,189.183958000,4.2110000e-03,-4.2110000e-03,0.6800,0.0620,-0.4880,6.82900,0.63400,-0.63400,1.0140e+03,1.120e+02,-1.120e+02,3.31,9.500e-01,-5.900e-01,312.0,,,2.23,1.98,-0.89,11.20,5573.00,182.00,-166.00,4.382,0.158,-0.193,0.9810,0.2830,-0.1740
10471243,FALSE POSITIVE,0.933761310,1.4290000e-05,-1.4290000e-05,0.3120,0.1670,-0.3120,3.74700,0.45200,-0.45200,5.5600e+01,6.700e+00,-6.700e+00,0.61,1.400e-01,-5.000e-02,1682.0,,,1891.81,1305.24,-449.54,10.50,5665.00,152.00,-152.00,4.568,0.040,-0.160,0.8200,0.1910,-0.0640
10471296,FALSE POSITIVE,0.933772530,1.2070000e-05,-1.2070000e-05,0.0040,0.4550,-0.0040,2.54400,0.33500,-0.33500,3.0000e+01,4.200e+00,-4.200e+00,0.43,9.000e-02,-4.000e-02,1644.0,,,1734.32,1032.96,-452.78,8.40,5595.00,152.00,-152.00,4.581,0.036,-0.135,0.7960,0.1570,-0.0730
10535886,FALSE POSITIVE,0.933760210,1.3330000e-05,-1.3330000e-05,0.2970,0.1760,-0.2970,3.18200,0.36000,-0.36000,5.6500e+01,7.300e+00,-7.300e+00,0.40,2.000e-02,-2.000e-02,1019.0,,,253.97,32.47,-34.58,9.50,3885.00,50.00,-46.00,4.710,0.028,-0.016,0.5400,0.0190,-0.0260
10535897,FALSE POSITIVE,0.933720080,1.2620000e-05,-1.2620000e-05,0.4130,0.0530,-0.4130,2.59100,0.39400,-0.39400,1.7000e+01,2.800e+00,-2.800e+00,0.41,1.300e-01,-4.000e-02,1990.0,,,3704.01,3308.99,-1133.17,7.90,6221.00,169.00,-206.00,4.452,0.067,-0.216,0.9830,0.2990,-0.1070
10535926,FALSE POSITIVE,0.933735910,1.3440000e-05,-1.3440000e-05,0.2100,0.2690,-0.2100,4.51700,0.36300,-0.36300,3.5100e+01,4.300e+00,-4.300e+00,0.57,1.700e-01,-7.000e-02,1904.0,,,3116.05,2800.26,-1016.28,10.80,6028.00,163.00,-199.00,4.470,0.067,-0.202,0.9500,0.2910,-0.1160
10535991,FALSE POSITIVE,0.933749110,1.7450000e-05,-1.7450000e-05,0.5050,0.0050,-0.4710,3.50400,0.43200,-0.43200,5.7800e+01,8.700e+00,-8.700e+00,0.66,1.900e-01,-6.000e-02,1793.0,,,2442.70,1992.85,-660.15,8.40,5978.00,161.00,-179.00,4.554,0.036,-0.192,0.8460,0.2350,-0.0780
10536177,FALSE POSITIVE,0.933722610,2.0510000e-05,-2.0510000e-05,0.5340,0.4580,-0.3140,3.05200,0.85000,-0.85000,3.1200e+01,5.100e+00,-5.100e+00,0.59,1.700e-01,-8.000e-02,1949.0,,,3430.76,2967.19,-1109.12,8.20,5984.00,161.00,-179.00,4.419,0.087,-0.203,1.0170,0.3000,-0.1280
6600492,FALSE POSITIVE,312.610070000,1.1670000e-02,-1.1670000e-02,0.6010,0.0030,-0.5000,14.85000,1.10000,-1.10000,4.3870e+02,4.210e+01,-4.210e+01,2.01,4.800e-01,-1.900e-01,258.0,,,1.05,0.71,-0.29,11.90,5818.00,140.00,-175.00,4.523,0.042,-0.168,0.9250,0.2170,-0.0870
